max_momento,delta,theta,alpha,beta,gamma
595.0,0.28249844027269627,1.6279928088351863,4.607161881087462,1.3284183507868106,0.09246240656404513
596.0,0.28266050548995203,1.8468081725829202,6.483381018355594,1.4347930228826768,0.07452587697683118
597.0,0.2806735463827744,2.122161373871266,5.140992543191048,1.4473845025151693,0.07224547036952575
598.0,0.23756692757294487,2.2887442836511385,6.230844035105665,1.3649028127685954,0.08319988302517944
599.0,0.2963245020824199,3.1496788296979856,6.762181593236231,1.3286893049458057,0.08486197316014156
600.0,0.3412794031805085,3.076603238695762,5.173261736001606,1.0811807146426988,0.09808839742038258
601.0,0.48676000401808317,4.401549610681719,4.861417066271955,0.8840801151059163,0.09231158299217955
602.0,0.5649007133835853,4.536416418709224,3.407932756513381,0.7791828409640447,0.07771521719635302
603.0,0.48749172660269824,4.080476991936808,3.163853175733142,0.7823536823947173,0.07613882968178189
604.0,0.4775341747074036,3.9866077726903484,2.786701746198719,0.8075601488702892,0.07434736812922221
605.0,0.38753980602164206,2.6713018514819553,2.284865701523961,0.8767946047598754,0.0745642234207851
606.0,0.29599555423046275,2.4123880729980334,2.9635690963992816,1.2611319383034405,0.07583251580375036
607.0,0.31794579462928035,2.6019149300018514,4.776081363688325,1.959890687400001,0.07953017184031179
608.0,0.26724724045237164,2.3700878219566697,7.387943196030798,2.454636413682371,0.0782461408709666
609.0,0.26619183368877736,2.144138244469758,8.483078369639161,2.582079879483876,0.07825067949025925
610.0,0.3229807724448905,2.417725662611714,10.110857171523104,2.4482338765693017,0.08514809410743737
611.0,0.2867820019676943,2.3883175895482935,9.38818630808311,1.8856731880497277,0.08311109085252497
612.0,0.3897765823576679,2.5982933311377407,6.490992668167339,1.4117154349290508,0.08089536033339272
613.0,0.38110915566617254,2.414449042561097,5.4062789990846625,1.4148450283541791,0.09301452728857768
614.0,0.34341160920819125,2.0064931670427226,3.718545998819679,1.364861948343325,0.09082355129143675
615.0,0.8758833377157709,2.7120138718659055,2.5864870325870797,1.3970535344709158,0.0928174075730533
616.0,0.8654195160276044,2.8312129303930806,2.9823430748231434,1.655745423929097,0.10024236350791367
617.0,0.9475589101249193,3.1578640053415117,3.215914121124852,1.686312802196239,0.08679654590683596
618.0,1.0324051801015155,3.810775206584542,4.58272259844642,1.828141908047561,0.09851575405800417
619.0,0.5078163165993976,2.8087041269739084,6.208417512359215,2.295024761719611,0.1066559541779516
620.0,0.5353477661201397,2.7436095645572047,6.462550250993333,2.033770286521105,0.10546483006205541
621.0,0.4572487444755774,2.964287779465415,7.5522500433313695,2.11229561057853,0.10879288018826588
622.0,0.3872503973048909,2.4302882597462414,7.53546356476758,2.170319780648191,0.09552748926032915
623.0,0.45719250261520905,2.4548508209059463,7.664624000377968,1.954426566471139,0.08670076663484778
624.0,0.3751076667801615,2.238656760169944,8.741690380615367,2.031429304439063,0.09254164295376309
625.0,0.3177333190001454,1.9502704254400796,7.811354295891519,1.7315313123903902,0.10523259100260583
626.0,0.38882114196669987,2.145072654497952,7.394123149932804,1.5105082574344397,0.1073838168890029
627.0,0.3102831434207432,2.489257414451254,7.969605455801327,1.5983794618836398,0.11274716764719833
628.0,0.276341922209225,2.6021687164798726,7.830745741208541,1.44385736704096,0.10417996119760164
629.0,0.29907732214312255,2.4018093709309087,10.643632427709301,1.8134584150209063,0.08548492550572412
630.0,0.1898794413775709,2.3266505897118623,10.325332582973115,1.9294213563880827,0.07973953886494047
631.0,0.18940257094831175,2.086826645969288,8.58841149118124,1.6706748822897022,0.06660565789289746
632.0,0.17984372046469238,2.1623627434988477,7.309419887413027,1.620738910666735,0.06787713479238625
633.0,0.23559805221672092,2.454934735989347,4.306954345073792,1.487670484375174,0.06971722864143831
634.0,0.30916318268004833,2.7332913684919466,5.29878535174312,1.831863697174839,0.09188767825969914
635.0,0.37909338142239235,2.9151773546907656,7.274333557752255,2.169972088957046,0.10192544042745688
636.0,0.4728278488270017,2.934798496064842,9.64491628574828,2.551085255734837,0.10411921218041467
637.0,0.5505482639643362,3.7899159269120872,10.953029976096227,2.610529716850874,0.11479012465498961
638.0,0.6327086689717182,4.048443096252883,9.039556010645757,2.2179020627817425,0.098629496846152
639.0,0.6510871023767772,4.424083584851389,7.616526763967094,1.9034559017598949,0.09734808837052206
640.0,0.6922571610818709,4.716207366925655,5.845289942554296,1.4720742819951766,0.1052819869655266
641.0,0.6068164306017727,4.063499148545428,4.434251507918016,1.202594154917711,0.108684947205526
642.0,0.45809548595715355,3.1797143334871327,4.5223596723818655,1.192671456915175,0.11385625671222237
643.0,0.44953113716675586,2.5526745090936633,4.439079024007108,1.1784628501581278,0.1131195932660763
644.0,0.4043183274348883,2.2508676487172274,3.9734880943142334,1.291867898255588,0.11376640120389296
645.0,0.3494956421330344,2.002521321578285,6.724019359096692,1.5042149948015036,0.11765964914493868
646.0,0.30475458325007004,2.208524740766839,7.688460032787344,1.867232898821017,0.11594669980828125
647.0,0.3185486277242681,2.314535967144428,9.120374615502671,1.9774524178724588,0.11214249739323072
648.0,0.321501208330665,2.2428485849151416,10.848808453643773,2.039810961574142,0.09872828406005707
649.0,0.5154827449879942,2.330963015550457,9.969896547402081,2.3213672310978826,0.09207494097210515
650.0,0.6252387943559934,2.039132922538867,10.035244342899563,1.9493370994991013,0.08200530156782426
651.0,0.6242655821642469,1.910189627742259,10.15434775012116,2.1993641211675192,0.08496797998940298
652.0,0.6884608730470841,2.0200514269510035,10.587827842768498,2.634868764444038,0.09593276269202185
653.0,0.9305801414907653,2.5647329382544948,13.904024421128957,2.4315643827214446,0.09087508401200665
654.0,1.181605492802766,3.2356384223890498,12.627558255640459,2.2854751276568224,0.0985185067753514
655.0,1.1454315247701226,3.416447285492886,10.481559869821652,1.7713940951793345,0.09944270440261754
656.0,1.7500661753308646,6.078178283879065,8.410390789266467,1.1784195164029077,0.08199490974034593
657.0,1.5444049166185612,6.378505238754208,2.449015056717955,0.6999707979287773,0.08221521300385413
658.0,1.0265186965998199,5.258505494603412,1.6521394549897632,0.7001896378207592,0.08377050483633006
659.0,0.9792784378403903,4.8276468403037,1.5601867854647047,0.7162683252858529,0.07771947949975841
660.0,0.36294638287761927,2.4851460669666174,1.0873539551984328,0.7087862277718272,0.08131366037920931
661.0,0.28582492041672636,2.116440964155069,1.4250704194769142,0.6807733378655876,0.10843983125824219
